"show_1","show_2","distance"
"WataMote: No Matter How I Look At It, It&#039;s You Guys&#039; Fault I&#039;m Unpopular!","DARLING in the FRANXX","1"
"DARLING in the FRANXX","WataMote: No Matter How I Look At It, It&#039;s You Guys&#039; Fault I&#039;m Unpopular!","1"
"WataMote: No Matter How I Look At It, It&#039;s You Guys&#039; Fault I&#039;m Unpopular!","Yamada-kun and the Seven Witches","0.651321012547949"
"Yamada-kun and the Seven Witches","WataMote: No Matter How I Look At It, It&#039;s You Guys&#039; Fault I&#039;m Unpopular!","0.651321012547949"
"WataMote: No Matter How I Look At It, It&#039;s You Guys&#039; Fault I&#039;m Unpopular!","Fullmetal Alchemist","0.69512948537212"
"Fullmetal Alchemist","WataMote: No Matter How I Look At It, It&#039;s You Guys&#039; Fault I&#039;m Unpopular!","0.69512948537212"
"WataMote: No Matter How I Look At It, It&#039;s You Guys&#039; Fault I&#039;m Unpopular!","Eden of The East","0.682522212976289"
"Eden of The East","WataMote: No Matter How I Look At It, It&#039;s You Guys&#039; Fault I&#039;m Unpopular!","0.682522212976289"
"WataMote: No Matter How I Look At It, It&#039;s You Guys&#039; Fault I&#039;m Unpopular!","Re:ZERO -Starting Life in Another World-","0.592797440418305"
"Re:ZERO -Starting Life in Another World-","WataMote: No Matter How I Look At It, It&#039;s You Guys&#039; Fault I&#039;m Unpopular!","0.592797440418305"
"WataMote: No Matter How I Look At It, It&#039;s You Guys&#039; Fault I&#039;m Unpopular!","JoJo&#039;s Bizarre Adventure","0.661882289928784"
"JoJo&#039;s Bizarre Adventure","WataMote: No Matter How I Look At It, It&#039;s You Guys&#039; Fault I&#039;m Unpopular!","0.661882289928784"
"WataMote: No Matter How I Look At It, It&#039;s You Guys&#039; Fault I&#039;m Unpopular!","BTOOOM!","0.588143873017102"
"BTOOOM!","WataMote: No Matter How I Look At It, It&#039;s You Guys&#039; Fault I&#039;m Unpopular!","0.588143873017102"
"WataMote: No Matter How I Look At It, It&#039;s You Guys&#039; Fault I&#039;m Unpopular!","Gurren Lagann","0.630640054936029"
"Gurren Lagann","WataMote: No Matter How I Look At It, It&#039;s You Guys&#039; Fault I&#039;m Unpopular!","0.630640054936029"
"WataMote: No Matter How I Look At It, It&#039;s You Guys&#039; Fault I&#039;m Unpopular!","Amagi Brilliant Park","0.602297416475453"
"Amagi Brilliant Park","WataMote: No Matter How I Look At It, It&#039;s You Guys&#039; Fault I&#039;m Unpopular!","0.602297416475453"
"WataMote: No Matter How I Look At It, It&#039;s You Guys&#039; Fault I&#039;m Unpopular!","Guilty Crown","0.622571491224323"
"Guilty Crown","WataMote: No Matter How I Look At It, It&#039;s You Guys&#039; Fault I&#039;m Unpopular!","0.622571491224323"
"WataMote: No Matter How I Look At It, It&#039;s You Guys&#039; Fault I&#039;m Unpopular!","Rosario + Vampire","0.696657615480019"
"Rosario + Vampire","WataMote: No Matter How I Look At It, It&#039;s You Guys&#039; Fault I&#039;m Unpopular!","0.696657615480019"
"WataMote: No Matter How I Look At It, It&#039;s You Guys&#039; Fault I&#039;m Unpopular!","The Garden of Words","0.615426994452154"
"The Garden of Words","WataMote: No Matter How I Look At It, It&#039;s You Guys&#039; Fault I&#039;m Unpopular!","0.615426994452154"
"WataMote: No Matter How I Look At It, It&#039;s You Guys&#039; Fault I&#039;m Unpopular!","Fate/stay night [Unlimited Blade Works]","0.64085706058025"
"Fate/stay night [Unlimited Blade Works]","WataMote: No Matter How I Look At It, It&#039;s You Guys&#039; Fault I&#039;m Unpopular!","0.64085706058025"
"WataMote: No Matter How I Look At It, It&#039;s You Guys&#039; Fault I&#039;m Unpopular!","Seraph of the End: Vampire Reign","0.643156213005213"
"Seraph of the End: Vampire Reign","WataMote: No Matter How I Look At It, It&#039;s You Guys&#039; Fault I&#039;m Unpopular!","0.643156213005213"
"WataMote: No Matter How I Look At It, It&#039;s You Guys&#039; Fault I&#039;m Unpopular!","5 Centimeters Per Second","0.628344552389435"
"5 Centimeters Per Second","WataMote: No Matter How I Look At It, It&#039;s You Guys&#039; Fault I&#039;m Unpopular!","0.628344552389435"
"WataMote: No Matter How I Look At It, It&#039;s You Guys&#039; Fault I&#039;m Unpopular!","My Hero Academia 3","1"
"My Hero Academia 3","WataMote: No Matter How I Look At It, It&#039;s You Guys&#039; Fault I&#039;m Unpopular!","1"
"WataMote: No Matter How I Look At It, It&#039;s You Guys&#039; Fault I&#039;m Unpopular!","The Ancient Magus&#039; Bride","0.758341911352529"
"The Ancient Magus&#039; Bride","WataMote: No Matter How I Look At It, It&#039;s You Guys&#039; Fault I&#039;m Unpopular!","0.758341911352529"
"WataMote: No Matter How I Look At It, It&#039;s You Guys&#039; Fault I&#039;m Unpopular!","Magi: The Labyrinth of Magic","0.633380773872757"
"Magi: The Labyrinth of Magic","WataMote: No Matter How I Look At It, It&#039;s You Guys&#039; Fault I&#039;m Unpopular!","0.633380773872757"
"WataMote: No Matter How I Look At It, It&#039;s You Guys&#039; Fault I&#039;m Unpopular!","Bakemonogatari","0.558612459700324"
"Bakemonogatari","WataMote: No Matter How I Look At It, It&#039;s You Guys&#039; Fault I&#039;m Unpopular!","0.558612459700324"
"WataMote: No Matter How I Look At It, It&#039;s You Guys&#039; Fault I&#039;m Unpopular!","Bungo Stray Dogs","0.701803864038454"
"Bungo Stray Dogs","WataMote: No Matter How I Look At It, It&#039;s You Guys&#039; Fault I&#039;m Unpopular!","0.701803864038454"
"WataMote: No Matter How I Look At It, It&#039;s You Guys&#039; Fault I&#039;m Unpopular!","Your Lie in April","0.594022667808602"
"Your Lie in April","WataMote: No Matter How I Look At It, It&#039;s You Guys&#039; Fault I&#039;m Unpopular!","0.594022667808602"
"WataMote: No Matter How I Look At It, It&#039;s You Guys&#039; Fault I&#039;m Unpopular!","GATE","0.640095346910162"
"GATE","WataMote: No Matter How I Look At It, It&#039;s You Guys&#039; Fault I&#039;m Unpopular!","0.640095346910162"
"WataMote: No Matter How I Look At It, It&#039;s You Guys&#039; Fault I&#039;m Unpopular!","Himouto! Umaru-chan","0.592163099500931"
"Himouto! Umaru-chan","WataMote: No Matter How I Look At It, It&#039;s You Guys&#039; Fault I&#039;m Unpopular!","0.592163099500931"
"WataMote: No Matter How I Look At It, It&#039;s You Guys&#039; Fault I&#039;m Unpopular!","My Hero Academia","0.5904753997985"
"My Hero Academia","WataMote: No Matter How I Look At It, It&#039;s You Guys&#039; Fault I&#039;m Unpopular!","0.5904753997985"
"WataMote: No Matter How I Look At It, It&#039;s You Guys&#039; Fault I&#039;m Unpopular!","The Melancholy of Haruhi Suzumiya Season 2","0.613870243022313"
"The Melancholy of Haruhi Suzumiya Season 2","WataMote: No Matter How I Look At It, It&#039;s You Guys&#039; Fault I&#039;m Unpopular!","0.613870243022313"
"WataMote: No Matter How I Look At It, It&#039;s You Guys&#039; Fault I&#039;m Unpopular!","Grimgar: Ashes and Illusions","0.67360145263477"
"Grimgar: Ashes and Illusions","WataMote: No Matter How I Look At It, It&#039;s You Guys&#039; Fault I&#039;m Unpopular!","0.67360145263477"
"WataMote: No Matter How I Look At It, It&#039;s You Guys&#039; Fault I&#039;m Unpopular!","My Teen Romantic Comedy SNAFU TOO!","0.606167007720704"
"My Teen Romantic Comedy SNAFU TOO!","WataMote: No Matter How I Look At It, It&#039;s You Guys&#039; Fault I&#039;m Unpopular!","0.606167007720704"
"WataMote: No Matter How I Look At It, It&#039;s You Guys&#039; Fault I&#039;m Unpopular!","Deadman Wonderland","0.583759114162629"
"Deadman Wonderland","WataMote: No Matter How I Look At It, It&#039;s You Guys&#039; Fault I&#039;m Unpopular!","0.583759114162629"
"WataMote: No Matter How I Look At It, It&#039;s You Guys&#039; Fault I&#039;m Unpopular!","Claymore","0.742601104532947"
"Claymore","WataMote: No Matter How I Look At It, It&#039;s You Guys&#039; Fault I&#039;m Unpopular!","0.742601104532947"
"WataMote: No Matter How I Look At It, It&#039;s You Guys&#039; Fault I&#039;m Unpopular!","Gangsta.","0.657859859966771"
"Gangsta.","WataMote: No Matter How I Look At It, It&#039;s You Guys&#039; Fault I&#039;m Unpopular!","0.657859859966771"
"WataMote: No Matter How I Look At It, It&#039;s You Guys&#039; Fault I&#039;m Unpopular!","Love, Chunibyo & Other Delusions!","0.480299934489874"
"Love, Chunibyo & Other Delusions!","WataMote: No Matter How I Look At It, It&#039;s You Guys&#039; Fault I&#039;m Unpopular!","0.480299934489874"
"WataMote: No Matter How I Look At It, It&#039;s You Guys&#039; Fault I&#039;m Unpopular!","A Certain Magical Index","0.639255854768819"
"A Certain Magical Index","WataMote: No Matter How I Look At It, It&#039;s You Guys&#039; Fault I&#039;m Unpopular!","0.639255854768819"
"WataMote: No Matter How I Look At It, It&#039;s You Guys&#039; Fault I&#039;m Unpopular!","Hyouka","0.578520592313049"
"Hyouka","WataMote: No Matter How I Look At It, It&#039;s You Guys&#039; Fault I&#039;m Unpopular!","0.578520592313049"
"WataMote: No Matter How I Look At It, It&#039;s You Guys&#039; Fault I&#039;m Unpopular!","Monogatari Series: Second Season","0.598428968881094"
"Monogatari Series: Second Season","WataMote: No Matter How I Look At It, It&#039;s You Guys&#039; Fault I&#039;m Unpopular!","0.598428968881094"
"WataMote: No Matter How I Look At It, It&#039;s You Guys&#039; Fault I&#039;m Unpopular!","Blast of Tempest","0.670992327889135"
"Blast of Tempest","WataMote: No Matter How I Look At It, It&#039;s You Guys&#039; Fault I&#039;m Unpopular!","0.670992327889135"
"WataMote: No Matter How I Look At It, It&#039;s You Guys&#039; Fault I&#039;m Unpopular!","Shakugan no Shana: Season I","0.710417740123317"
"Shakugan no Shana: Season I","WataMote: No Matter How I Look At It, It&#039;s You Guys&#039; Fault I&#039;m Unpopular!","0.710417740123317"
"WataMote: No Matter How I Look At It, It&#039;s You Guys&#039; Fault I&#039;m Unpopular!","Tokyo Ghoul √A","0.615772226378631"
"Tokyo Ghoul √A","WataMote: No Matter How I Look At It, It&#039;s You Guys&#039; Fault I&#039;m Unpopular!","0.615772226378631"
"WataMote: No Matter How I Look At It, It&#039;s You Guys&#039; Fault I&#039;m Unpopular!","Kokoro Connect","0.574316811772017"
"Kokoro Connect","WataMote: No Matter How I Look At It, It&#039;s You Guys&#039; Fault I&#039;m Unpopular!","0.574316811772017"
"WataMote: No Matter How I Look At It, It&#039;s You Guys&#039; Fault I&#039;m Unpopular!","Death Parade","0.565543645627647"
"Death Parade","WataMote: No Matter How I Look At It, It&#039;s You Guys&#039; Fault I&#039;m Unpopular!","0.565543645627647"
"WataMote: No Matter How I Look At It, It&#039;s You Guys&#039; Fault I&#039;m Unpopular!","PandoraHearts","0.754787776312338"
"PandoraHearts","WataMote: No Matter How I Look At It, It&#039;s You Guys&#039; Fault I&#039;m Unpopular!","0.754787776312338"
"WataMote: No Matter How I Look At It, It&#039;s You Guys&#039; Fault I&#039;m Unpopular!","The Asterisk War","0.746956586426744"
"The Asterisk War","WataMote: No Matter How I Look At It, It&#039;s You Guys&#039; Fault I&#039;m Unpopular!","0.746956586426744"
"WataMote: No Matter How I Look At It, It&#039;s You Guys&#039; Fault I&#039;m Unpopular!","Black Lagoon","0.693722440793764"
"Black Lagoon","WataMote: No Matter How I Look At It, It&#039;s You Guys&#039; Fault I&#039;m Unpopular!","0.693722440793764"
"WataMote: No Matter How I Look At It, It&#039;s You Guys&#039; Fault I&#039;m Unpopular!","AKIRA","0.71979812454285"
"AKIRA","WataMote: No Matter How I Look At It, It&#039;s You Guys&#039; Fault I&#039;m Unpopular!","0.71979812454285"
"WataMote: No Matter How I Look At It, It&#039;s You Guys&#039; Fault I&#039;m Unpopular!","The Familiar of Zero","0.672881673456998"
"The Familiar of Zero","WataMote: No Matter How I Look At It, It&#039;s You Guys&#039; Fault I&#039;m Unpopular!","0.672881673456998"
"WataMote: No Matter How I Look At It, It&#039;s You Guys&#039; Fault I&#039;m Unpopular!","Steins;Gate: The Movie − Load Region of Déjà Vu","0.622563774132619"
"Steins;Gate: The Movie − Load Region of Déjà Vu","WataMote: No Matter How I Look At It, It&#039;s You Guys&#039; Fault I&#039;m Unpopular!","0.622563774132619"
"WataMote: No Matter How I Look At It, It&#039;s You Guys&#039; Fault I&#039;m Unpopular!","Shiki","0.647473226957095"
"Shiki","WataMote: No Matter How I Look At It, It&#039;s You Guys&#039; Fault I&#039;m Unpopular!","0.647473226957095"
"WataMote: No Matter How I Look At It, It&#039;s You Guys&#039; Fault I&#039;m Unpopular!","Clannad","0.60120284803769"
"Clannad","WataMote: No Matter How I Look At It, It&#039;s You Guys&#039; Fault I&#039;m Unpopular!","0.60120284803769"
"WataMote: No Matter How I Look At It, It&#039;s You Guys&#039; Fault I&#039;m Unpopular!","Lucky☆Star","0.634961867948991"
"Lucky☆Star","WataMote: No Matter How I Look At It, It&#039;s You Guys&#039; Fault I&#039;m Unpopular!","0.634961867948991"
"WataMote: No Matter How I Look At It, It&#039;s You Guys&#039; Fault I&#039;m Unpopular!","","0.64669739920289"
"","WataMote: No Matter How I Look At It, It&#039;s You Guys&#039; Fault I&#039;m Unpopular!","0.64669739920289"
"WataMote: No Matter How I Look At It, It&#039;s You Guys&#039; Fault I&#039;m Unpopular!","Overlord","0.639749593611157"
"Overlord","WataMote: No Matter How I Look At It, It&#039;s You Guys&#039; Fault I&#039;m Unpopular!","0.639749593611157"
"WataMote: No Matter How I Look At It, It&#039;s You Guys&#039; Fault I&#039;m Unpopular!","Angel Beats!","0.538320399675975"
"Angel Beats!","WataMote: No Matter How I Look At It, It&#039;s You Guys&#039; Fault I&#039;m Unpopular!","0.538320399675975"
"WataMote: No Matter How I Look At It, It&#039;s You Guys&#039; Fault I&#039;m Unpopular!","Another","0.510125676657754"
"Another","WataMote: No Matter How I Look At It, It&#039;s You Guys&#039; Fault I&#039;m Unpopular!","0.510125676657754"
"WataMote: No Matter How I Look At It, It&#039;s You Guys&#039; Fault I&#039;m Unpopular!","Lovely Complex","0.721026592020902"
"Lovely Complex","WataMote: No Matter How I Look At It, It&#039;s You Guys&#039; Fault I&#039;m Unpopular!","0.721026592020902"
"WataMote: No Matter How I Look At It, It&#039;s You Guys&#039; Fault I&#039;m Unpopular!","Black Butler","0.688930325765024"
"Black Butler","WataMote: No Matter How I Look At It, It&#039;s You Guys&#039; Fault I&#039;m Unpopular!","0.688930325765024"
"WataMote: No Matter How I Look At It, It&#039;s You Guys&#039; Fault I&#039;m Unpopular!","Code Geass: Lelouch of the Rebellion","0.634219164655021"
"Code Geass: Lelouch of the Rebellion","WataMote: No Matter How I Look At It, It&#039;s You Guys&#039; Fault I&#039;m Unpopular!","0.634219164655021"
"WataMote: No Matter How I Look At It, It&#039;s You Guys&#039; Fault I&#039;m Unpopular!","Kuroko&#039;s Basketball 3","0.723427958259168"
"Kuroko&#039;s Basketball 3","WataMote: No Matter How I Look At It, It&#039;s You Guys&#039; Fault I&#039;m Unpopular!","0.723427958259168"
"My Teen Romantic Comedy SNAFU","Princess Mononoke","0.684759480733288"
"Princess Mononoke","My Teen Romantic Comedy SNAFU","0.684759480733288"
"My Teen Romantic Comedy SNAFU","Howl&#039;s Moving Castle","0.694108246683415"
"Howl&#039;s Moving Castle","My Teen Romantic Comedy SNAFU","0.694108246683415"
"My Teen Romantic Comedy SNAFU","From the New World","0.572148096948051"
"From the New World","My Teen Romantic Comedy SNAFU","0.572148096948051"
"My Teen Romantic Comedy SNAFU","Golden Time","0.402103209857713"
"Golden Time","My Teen Romantic Comedy SNAFU","0.402103209857713"
"My Teen Romantic Comedy SNAFU","The Testament of Sister New Devil","0.533084284085337"
"The Testament of Sister New Devil","My Teen Romantic Comedy SNAFU","0.533084284085337"
"My Teen Romantic Comedy SNAFU","Fullmetal Alchemist: Brotherhood","0.518125123373133"
"Fullmetal Alchemist: Brotherhood","My Teen Romantic Comedy SNAFU","0.518125123373133"
"My Teen Romantic Comedy SNAFU","Reborn!","0.700409636979221"
"Reborn!","My Teen Romantic Comedy SNAFU","0.700409636979221"
"My Teen Romantic Comedy SNAFU","Fairy Tail Series 2","0.701421829355841"
"Fairy Tail Series 2","My Teen Romantic Comedy SNAFU","0.701421829355841"
"My Teen Romantic Comedy SNAFU","Is It Wrong to Try to Pick Up Girls in a Dungeon?","0.40245179476539"
"Is It Wrong to Try to Pick Up Girls in a Dungeon?","My Teen Romantic Comedy SNAFU","0.40245179476539"
"My Teen Romantic Comedy SNAFU","A Certain Scientific Railgun","0.55683218565796"
"A Certain Scientific Railgun","My Teen Romantic Comedy SNAFU","0.55683218565796"
"My Teen Romantic Comedy SNAFU","Clannad ~After Story~","0.500143284451353"
"Clannad ~After Story~","My Teen Romantic Comedy SNAFU","0.500143284451353"
"My Teen Romantic Comedy SNAFU","Wolf Children","0.613653436193076"
"Wolf Children","My Teen Romantic Comedy SNAFU","0.613653436193076"
"My Teen Romantic Comedy SNAFU","Trinity Seven","0.477023021280464"
"Trinity Seven","My Teen Romantic Comedy SNAFU","0.477023021280464"
"My Teen Romantic Comedy SNAFU","Steins;Gate","0.433075049340008"
"Steins;Gate","My Teen Romantic Comedy SNAFU","0.433075049340008"
"My Teen Romantic Comedy SNAFU","Plastic Memories","0.498283859645767"
"Plastic Memories","My Teen Romantic Comedy SNAFU","0.498283859645767"
"My Teen Romantic Comedy SNAFU","Rurouni Kenshin","0.771389820483522"
"Rurouni Kenshin","My Teen Romantic Comedy SNAFU","0.771389820483522"
